Constantinople, Offensive, Poisoned, Betrayal, Size Increase, End Rounds, Given Rounds, Result, O_Casualty,T_Casualty
0,0 ,1,0,4,121,300,Tamerlane WON,0.932899,0.927024
0,0 ,1,0,4,104,300,Ottoman WON,0.888581,0.933892
0,0 ,1,0,4,100,300,Ottoman WON,0.912616,0.964451
0,0 ,1,0,4,120,300,Tamerlane WON,0.906781,0.917091
0,0 ,1,0,4,118,300,Tamerlane WON,0.918917,0.939953
0,0 ,1,0,4,124,300,Tamerlane WON,0.925934,0.93901
0,0 ,1,0,4,95,300,Ottoman WON,0.884653,0.947111
0,0 ,1,0,4,98,300,Ottoman WON,0.901983,0.962189
0,0 ,1,0,4,115,300,Tamerlane WON,0.946072,0.917953
0,0 ,1,0,4,120,300,Tamerlane WON,0.937666,0.921051
0,0 ,1,0,5,94,300,Ottoman WON,0.833879,0.969623
0,0 ,1,0,5,95,300,Ottoman WON,0.793927,0.962047
0,0 ,1,0,5,94,300,Ottoman WON,0.84139,0.964418
0,0 ,1,0,5,95,300,Ottoman WON,0.899517,0.946606
0,0 ,1,0,5,92,300,Ottoman WON,0.835637,0.946249
0,0 ,1,0,5,95,300,Ottoman WON,0.789786,0.937892
0,0 ,1,0,5,97,300,Ottoman WON,0.873893,0.96497
0,0 ,1,0,5,93,300,Ottoman WON,0.856231,0.9647
0,0 ,1,0,5,88,300,Ottoman WON,0.779462,0.914525
0,0 ,1,0,5,93,300,Ottoman WON,0.845378,0.969724
0,1 ,1,0,0,117,300,Tamerlane WON,0.941842,0.700081
0,1 ,1,0,0,119,300,Tamerlane WON,0.915739,0.682182
0,1 ,1,0,0,120,300,Tamerlane WON,0.927556,0.677428
0,1 ,1,0,0,120,300,Tamerlane WON,0.958759,0.712384
0,1 ,1,0,0,115,300,Tamerlane WON,0.943446,0.714781
0,1 ,1,0,0,135,300,Tamerlane WON,0.936003,0.703899
0,1 ,1,0,0,120,300,Tamerlane WON,0.94485,0.717939
0,1 ,1,0,0,125,300,Tamerlane WON,0.906003,0.731704
0,1 ,1,0,0,118,300,Tamerlane WON,0.941742,0.714815
0,1 ,1,0,0,120,300,Tamerlane WON,0.912318,0.718754
0,1 ,1,0,1,125,300,Tamerlane WON,0.924707,0.819185
0,1 ,1,0,1,129,300,Tamerlane WON,0.951579,0.80497
0,1 ,1,0,1,133,300,Tamerlane WON,0.932988,0.821508
0,1 ,1,0,1,125,300,Tamerlane WON,0.961501,0.805879
0,1 ,1,0,1,124,300,Tamerlane WON,0.940178,0.806444
0,1 ,1,0,1,127,300,Tamerlane WON,0.920475,0.790377
0,1 ,1,0,1,128,300,Tamerlane WON,0.929242,0.826916
0,1 ,1,0,1,124,300,Tamerlane WON,0.938494,0.761387
0,1 ,1,0,1,132,300,Tamerlane WON,0.946332,0.813448
0,1 ,1,0,1,128,300,Tamerlane WON,0.927039,0.805865
0,1 ,1,0,2,138,300,Tamerlane WON,0.903992,0.915515
0,1 ,1,0,2,108,300,Ottoman WON,0.947681,0.915111
0,1 ,1,0,2,144,300,Tamerlane WON,0.938625,0.915636
0,1 ,1,0,2,130,300,Tamerlane WON,0.953324,0.856572
0,1 ,1,0,2,136,300,Tamerlane WON,0.969616,0.869939
0,1 ,1,0,2,111,300,Ottoman WON,0.940986,0.949212
0,1 ,1,0,2,134,300,Tamerlane WON,0.918767,0.903205
0,1 ,1,0,2,138,300,Tamerlane WON,0.896368,0.88697
0,1 ,1,0,2,139,300,Tamerlane WON,0.904694,0.914027
0,1 ,1,0,2,134,300,Tamerlane WON,0.917202,0.899535
0,1 ,1,0,3,105,300,Ottoman WON,0.923762,0.928747
0,1 ,1,0,3,100,300,Ottoman WON,0.846747,0.933785
0,1 ,1,0,3,113,300,Ottoman WON,0.914817,0.959818
0,1 ,1,0,3,107,300,Ottoman WON,0.888438,0.963461
0,1 ,1,0,3,102,300,Ottoman WON,0.91157,0.910741
0,1 ,1,0,3,107,300,Ottoman WON,0.881649,0.957098
0,1 ,1,0,3,108,300,Ottoman WON,0.874098,0.94429
0,1 ,1,0,3,105,300,Ottoman WON,0.8377,0.935529
0,1 ,1,0,3,102,300,Ottoman WON,0.842224,0.966094
0,1 ,1,0,3,107,300,Ottoman WON,0.945026,0.964606
0,1 ,1,0,4,95,300,Ottoman WON,0.76177,0.97365
0,1 ,1,0,4,93,300,Ottoman WON,0.704241,0.963791
0,1 ,1,0,4,97,300,Ottoman WON,0.787925,0.953037
0,1 ,1,0,4,102,300,Ottoman WON,0.786712,0.967017
0,1 ,1,0,4,96,300,Ottoman WON,0.767948,0.971104
0,1 ,1,0,4,96,300,Ottoman WON,0.723547,0.956862
0,1 ,1,0,4,100,300,Ottoman WON,0.831396,0.968559
0,1 ,1,0,4,97,300,Ottoman WON,0.803661,0.967273
0,1 ,1,0,4,96,300,Ottoman WON,0.755309,0.964613
0,1 ,1,0,4,94,300,Ottoman WON,0.786003,0.972418
0,1 ,1,0,5,94,300,Ottoman WON,0.719166,0.966997
0,1 ,1,0,5,96,300,Ottoman WON,0.787368,0.978929
0,1 ,1,0,5,93,300,Ottoman WON,0.759166,0.977657
0,1 ,1,0,5,90,300,Ottoman WON,0.683064,0.971731
0,1 ,1,0,5,101,300,Ottoman WON,0.705444,0.966168
0,1 ,1,0,5,92,300,Ottoman WON,0.689435,0.960485
0,1 ,1,0,5,94,300,Ottoman WON,0.713177,0.98497
0,1 ,1,0,5,91,300,Ottoman WON,0.749543,0.977313
0,1 ,1,0,5,93,300,Ottoman WON,0.744151,0.97371
0,1 ,1,0,5,92,300,Ottoman WON,0.695835,0.962781
0,2 ,1,0,0,98,300,Tamerlane WON,0.945301,0.641825
0,2 ,1,0,0,94,300,Tamerlane WON,0.961441,0.618788
0,2 ,1,0,0,92,300,Tamerlane WON,0.898797,0.573421
0,2 ,1,0,0,96,300,Tamerlane WON,0.942569,0.626707
0,2 ,1,0,0,92,300,Tamerlane WON,0.914787,0.589926
0,2 ,1,0,0,95,300,Tamerlane WON,0.943459,0.652848
0,2 ,1,0,0,94,300,Tamerlane WON,0.966341,0.620418
0,2 ,1,0,0,94,300,Tamerlane WON,0.922882,0.625811
0,2 ,1,0,0,103,300,Tamerlane WON,0.982845,0.650242
0,2 ,1,0,0,93,300,Tamerlane WON,0.967907,0.598687
0,2 ,1,0,1,98,300,Tamerlane WON,0.952475,0.721354
0,2 ,1,0,1,105,300,Tamerlane WON,0.923368,0.726229
0,2 ,1,0,1,105,300,Tamerlane WON,0.934078,0.720646
0,2 ,1,0,1,103,300,Tamerlane WON,0.950866,0.700108
0,2 ,1,0,1,103,300,Tamerlane WON,0.957128,0.713003
0,2 ,1,0,1,108,300,Tamerlane WON,0.941517,0.771481
0,2 ,1,0,1,102,300,Tamerlane WON,0.946623,0.689657
0,2 ,1,0,1,103,300,Tamerlane WON,0.943136,0.703663
0,2 ,1,0,1,99,300,Tamerlane WON,0.962915,0.739232
0,2 ,1,0,1,102,300,Tamerlane WON,0.944022,0.764842
0,2 ,1,0,2,107,300,Tamerlane WON,0.946771,0.81371
0,2 ,1,0,2,109,300,Tamerlane WON,0.927473,0.822869
0,2 ,1,0,2,108,300,Tamerlane WON,0.894462,0.761414
0,2 ,1,0,2,103,300,Tamerlane WON,0.934215,0.795428
0,2 ,1,0,2,102,300,Tamerlane WON,0.905908,0.799973
0,2 ,1,0,2,109,300,Tamerlane WON,0.935761,0.799219
0,2 ,1,0,2,105,300,Tamerlane WON,0.948042,0.831906
0,2 ,1,0,2,110,300,Tamerlane WON,0.910479,0.834545
0,2 ,1,0,2,110,300,Tamerlane WON,0.930716,0.815131
0,2 ,1,0,2,103,300,Tamerlane WON,0.916937,0.798498
0,2 ,1,0,3,119,300,Tamerlane WON,0.915198,0.887367
0,2 ,1,0,3,113,300,Tamerlane WON,0.896969,0.890209
0,2 ,1,0,3,112,300,Tamerlane WON,0.896191,0.891185
0,2 ,1,0,3,113,300,Tamerlane WON,0.923805,0.887596
0,2 ,1,0,3,116,300,Tamerlane WON,0.938744,0.870256
0,2 ,1,0,3,108,300,Tamerlane WON,0.917506,0.850869
0,2 ,1,0,3,113,300,Tamerlane WON,0.911055,0.892458
0,2 ,1,0,3,116,300,Tamerlane WON,0.942414,0.91262
0,2 ,1,0,3,113,300,Tamerlane WON,0.917886,0.887933
0,2 ,1,0,3,130,300,Tamerlane WON,0.944257,0.955596
0,2 ,1,0,4,126,300,Tamerlane WON,0.915545,0.946599
0,2 ,1,0,4,117,300,Tamerlane WON,0.897757,0.93466
0,2 ,1,0,4,115,300,Tamerlane WON,0.882121,0.929077
0,2 ,1,0,4,118,300,Tamerlane WON,0.903989,0.944303
0,2 ,1,0,4,116,300,Tamerlane WON,0.917246,0.952539
0,2 ,1,0,4,105,300,Ottoman WON,0.923234,0.965273
0,2 ,1,0,4,122,300,Tamerlane WON,0.912288,0.930633
0,2 ,1,0,4,91,300,Ottoman WON,0.855942,0.945805
0,2 ,1,0,4,98,300,Ottoman WON,0.933379,0.955441
0,2 ,1,0,4,124,300,Tamerlane WON,0.919855,0.952646
0,2 ,1,0,5,80,300,Ottoman WON,0.750849,0.921657
0,2 ,1,0,5,82,300,Ottoman WON,0.774376,0.93204
0,2 ,1,0,5,92,300,Ottoman WON,0.803912,0.954168
0,2 ,1,0,5,86,300,Ottoman WON,0.758673,0.933293
0,2 ,1,0,5,96,300,Ottoman WON,0.853271,0.975118
0,2 ,1,0,5,83,300,Ottoman WON,0.770325,0.943603
0,2 ,1,0,5,96,300,Ottoman WON,0.878353,0.964444
0,2 ,1,0,5,91,300,Ottoman WON,0.817863,0.943333
0,2 ,1,0,5,86,300,Ottoman WON,0.849651,0.96637
0,2 ,1,0,5,96,300,Ottoman WON,0.85309,0.958593
1,0 ,1,0,0,90,300,Tamerlane WON,0.934574,0.51833
1,0 ,1,0,0,96,300,Tamerlane WON,0.963784,0.667468
1,0 ,1,0,0,91,300,Tamerlane WON,0.914398,0.569024
1,0 ,1,0,0,96,300,Tamerlane WON,0.92881,0.605549
1,0 ,1,0,0,94,300,Tamerlane WON,0.972857,0.603084
1,0 ,1,0,0,89,300,Tamerlane WON,0.902193,0.618411
1,0 ,1,0,0,102,300,Tamerlane WON,0.957306,0.58466
1,0 ,1,0,0,94,300,Tamerlane WON,0.945138,0.622882
1,0 ,1,0,0,89,300,Tamerlane WON,0.936692,0.590054
1,0 ,1,0,0,96,300,Tamerlane WON,0.93089,0.560478
1,0 ,1,0,1,100,300,Tamerlane WON,0.950186,0.733199
1,0 ,1,0,1,99,300,Tamerlane WON,0.941938,0.701266
1,0 ,1,0,1,95,300,Tamerlane WON,0.892049,0.675125
1,0 ,1,0,1,98,300,Tamerlane WON,0.921479,0.656788
1,0 ,1,0,1,101,300,Tamerlane WON,0.960993,0.709367
1,0 ,1,0,1,105,300,Tamerlane WON,0.935341,0.727805
1,0 ,1,0,1,101,300,Tamerlane WON,0.911903,0.713441
1,0 ,1,0,1,98,300,Tamerlane WON,0.868901,0.686714
1,0 ,1,0,1,100,300,Tamerlane WON,0.914677,0.725064
1,0 ,1,0,1,95,300,Tamerlane WON,0.903849,0.639441
1,0 ,1,0,2,101,300,Tamerlane WON,0.93982,0.806869
1,0 ,1,0,2,101,300,Tamerlane WON,0.943518,0.746539
1,0 ,1,0,2,99,300,Tamerlane WON,0.875069,0.783017
1,0 ,1,0,2,102,300,Tamerlane WON,0.893201,0.764404
1,0 ,1,0,2,108,300,Tamerlane WON,0.930782,0.811226
1,0 ,1,0,2,107,300,Tamerlane WON,0.952243,0.80237
1,0 ,1,0,2,100,300,Tamerlane WON,0.91467,0.786983
1,0 ,1,0,2,105,300,Tamerlane WON,0.918359,0.775152
1,0 ,1,0,2,105,300,Tamerlane WON,0.947454,0.767966
1,0 ,1,0,2,110,300,Tamerlane WON,0.939232,0.821441
1,0 ,1,0,3,110,300,Tamerlane WON,0.921184,0.865663
1,0 ,1,0,3,114,300,Tamerlane WON,0.945627,0.884182
1,0 ,1,0,3,120,300,Tamerlane WON,0.957058,0.88171
1,0 ,1,0,3,111,300,Tamerlane WON,0.93412,0.845125
1,0 ,1,0,3,107,300,Tamerlane WON,0.91573,0.850101
1,0 ,1,0,3,113,300,Tamerlane WON,0.887601,0.833758
1,0 ,1,0,3,113,300,Tamerlane WON,0.946396,0.856283
1,0 ,1,0,3,113,300,Tamerlane WON,0.929799,0.871024
1,0 ,1,0,3,112,300,Tamerlane WON,0.8748,0.85635
1,0 ,1,0,3,106,300,Tamerlane WON,0.917396,0.783825
1,0 ,1,0,4,113,300,Tamerlane WON,0.897002,0.886471
1,0 ,1,0,4,106,300,Ottoman WON,0.929916,0.968485
1,0 ,1,0,4,104,300,Ottoman WON,0.919519,0.934667
1,0 ,1,0,4,116,300,Tamerlane WON,0.928917,0.889852
1,0 ,1,0,4,120,300,Tamerlane WON,0.934142,0.945407
1,0 ,1,0,4,111,300,Ottoman WON,0.91823,0.943549
1,0 ,1,0,4,114,300,Tamerlane WON,0.902258,0.917199
1,0 ,1,0,4,113,300,Ottoman WON,0.939321,0.960384
1,0 ,1,0,4,115,300,Tamerlane WON,0.911678,0.904673
1,0 ,1,0,4,112,300,Ottoman WON,0.906339,0.944
1,0 ,1,0,5,92,300,Ottoman WON,0.828946,0.955906
1,0 ,1,0,5,91,300,Ottoman WON,0.808755,0.948633
1,0 ,1,0,5,93,300,Ottoman WON,0.810269,0.93699
1,0 ,1,0,5,94,300,Ottoman WON,0.836811,0.967899
1,0 ,1,0,5,88,300,Ottoman WON,0.828383,0.939461
1,0 ,1,0,5,90,300,Ottoman WON,0.828702,0.943906
1,0 ,1,0,5,88,300,Ottoman WON,0.808623,0.956485
1,0 ,1,0,5,86,300,Ottoman WON,0.726309,0.922781
1,0 ,1,0,5,92,300,Ottoman WON,0.816905,0.923441
1,0 ,1,0,5,92,300,Ottoman WON,0.817599,0.942741
1,1 ,1,0,0,126,300,Tamerlane WON,0.968396,0.728687
1,1 ,1,0,0,118,300,Tamerlane WON,0.958233,0.723367
1,1 ,1,0,0,123,300,Tamerlane WON,0.952143,0.794081
1,1 ,1,0,0,119,300,Tamerlane WON,0.96391,0.726545
1,1 ,1,0,0,117,300,Tamerlane WON,0.938759,0.659751
1,1 ,1,0,0,120,300,Tamerlane WON,0.904937,0.652943
1,1 ,1,0,0,119,300,Tamerlane WON,0.940777,0.672949
1,1 ,1,0,0,115,300,Tamerlane WON,0.91386,0.720209
1,1 ,1,0,0,117,300,Tamerlane WON,0.91718,0.676997
1,1 ,1,0,0,122,300,Tamerlane WON,0.920363,0.7187
1,1 ,1,0,1,131,300,Tamerlane WON,0.932999,0.835556
1,1 ,1,0,1,129,300,Tamerlane WON,0.918456,0.788862
1,1 ,1,0,1,133,300,Tamerlane WON,0.935806,0.808673
1,1 ,1,0,1,124,300,Tamerlane WON,0.905781,0.808377
1,1 ,1,0,1,125,300,Tamerlane WON,0.891099,0.806027
1,1 ,1,0,1,131,300,Tamerlane WON,0.936151,0.83262
1,1 ,1,0,1,125,300,Tamerlane WON,0.956275,0.772471
1,1 ,1,0,1,135,300,Tamerlane WON,0.91756,0.860007
1,1 ,1,0,1,130,300,Tamerlane WON,0.934856,0.825805
1,1 ,1,0,1,122,300,Tamerlane WON,0.891789,0.773219
1,1 ,1,0,2,131,300,Tamerlane WON,0.925386,0.847556
1,1 ,1,0,2,134,300,Tamerlane WON,0.942001,0.881758
1,1 ,1,0,2,132,300,Tamerlane WON,0.931996,0.901879
1,1 ,1,0,2,141,300,Tamerlane WON,0.946961,0.918498
1,1 ,1,0,2,142,300,Tamerlane WON,0.925386,0.914067
1,1 ,1,0,2,121,300,Ottoman WON,0.90623,0.895609
1,1 ,1,0,2,138,300,Tamerlane WON,0.91614,0.919886
1,1 ,1,0,2,136,300,Tamerlane WON,0.945908,0.889744
1,1 ,1,0,2,138,300,Tamerlane WON,0.954803,0.899266
1,1 ,1,0,2,136,300,Tamerlane WON,0.948004,0.868209
1,1 ,1,0,3,102,300,Ottoman WON,0.864832,0.953663
1,1 ,1,0,3,104,300,Ottoman WON,0.841683,0.926114
1,1 ,1,0,3,110,300,Ottoman WON,0.884752,0.950316
1,1 ,1,0,3,98,300,Ottoman WON,0.812961,0.913259
1,1 ,1,0,3,130,300,Ottoman WON,0.913338,0.957663
1,1 ,1,0,3,111,300,Ottoman WON,0.898313,0.959845
1,1 ,1,0,3,100,300,Ottoman WON,0.824046,0.960465
1,1 ,1,0,3,109,300,Ottoman WON,0.860605,0.953657
1,1 ,1,0,3,103,300,Ottoman WON,0.852167,0.931886
1,1 ,1,0,3,100,300,Ottoman WON,0.827182,0.935111
1,1 ,1,0,4,97,300,Ottoman WON,0.797704,0.980128
1,1 ,1,0,4,97,300,Ottoman WON,0.776804,0.962047
1,1 ,1,0,4,104,300,Ottoman WON,0.846102,0.986754
1,1 ,1,0,4,94,300,Ottoman WON,0.744569,0.956431
1,1 ,1,0,4,100,300,Ottoman WON,0.781472,0.959859
1,1 ,1,0,4,95,300,Ottoman WON,0.784691,0.963246
1,1 ,1,0,4,96,300,Ottoman WON,0.778284,0.957091
1,1 ,1,0,4,97,300,Ottoman WON,0.800664,0.961764
1,1 ,1,0,4,94,300,Ottoman WON,0.783371,0.976094
1,1 ,1,0,4,102,300,Ottoman WON,0.827918,0.979077
1,1 ,1,0,5,92,300,Ottoman WON,0.668501,0.979347
1,1 ,1,0,5,93,300,Ottoman WON,0.765843,0.986552
1,1 ,1,0,5,103,300,Ottoman WON,0.716158,0.973152
1,1 ,1,0,5,95,300,Ottoman WON,0.675567,0.981798
1,1 ,1,0,5,94,300,Ottoman WON,0.696828,0.969515
1,1 ,1,0,5,99,300,Ottoman WON,0.734674,0.959825
1,1 ,1,0,5,93,300,Ottoman WON,0.678194,0.946734
1,1 ,1,0,5,92,300,Ottoman WON,0.707493,0.97701
1,1 ,1,0,5,96,300,Ottoman WON,0.76979,0.964114
1,1 ,1,0,5,94,300,Ottoman WON,0.720695,0.976465
1,2 ,1,0,0,94,300,Tamerlane WON,0.944173,0.612795
1,2 ,1,0,0,96,300,Tamerlane WON,0.945551,0.626869
1,2 ,1,0,0,98,300,Tamerlane WON,0.916366,0.61035
1,2 ,1,0,0,95,300,Tamerlane WON,0.95193,0.628498
1,2 ,1,0,0,98,300,Tamerlane WON,0.974398,0.657589
1,2 ,1,0,0,94,300,Tamerlane WON,0.957531,0.672532
1,2 ,1,0,0,101,300,Tamerlane WON,0.946942,0.656963
1,2 ,1,0,0,92,300,Tamerlane WON,0.890251,0.579717
1,2 ,1,0,0,96,300,Tamerlane WON,0.943421,0.672202
1,2 ,1,0,0,92,300,Tamerlane WON,0.923822,0.594222
1,2 ,1,0,1,99,300,Tamerlane WON,0.961231,0.742815
1,2 ,1,0,1,104,300,Tamerlane WON,0.935287,0.735333
1,2 ,1,0,1,100,300,Tamerlane WON,0.926575,0.703731
1,2 ,1,0,1,98,300,Tamerlane WON,0.896,0.690539
1,2 ,1,0,1,101,300,Tamerlane WON,0.952119,0.772148
1,2 ,1,0,1,99,300,Tamerlane WON,0.949474,0.705118
1,2 ,1,0,1,99,300,Tamerlane WON,0.966748,0.721051
1,2 ,1,0,1,100,300,Tamerlane WON,0.955498,0.657825
1,2 ,1,0,1,102,300,Tamerlane WON,0.94996,0.732808
1,2 ,1,0,1,95,300,Tamerlane WON,0.925798,0.704222
1,2 ,1,0,2,107,300,Tamerlane WON,0.917866,0.799946
1,2 ,1,0,2,111,300,Tamerlane WON,0.941603,0.82596
1,2 ,1,0,2,105,300,Tamerlane WON,0.928753,0.771077
1,2 ,1,0,2,100,300,Tamerlane WON,0.92091,0.792067
1,2 ,1,0,2,104,300,Tamerlane WON,0.953295,0.807933
1,2 ,1,0,2,108,300,Tamerlane WON,0.947188,0.803852
1,2 ,1,0,2,110,300,Tamerlane WON,0.923272,0.80066
1,2 ,1,0,2,108,300,Tamerlane WON,0.900379,0.761226
1,2 ,1,0,2,108,300,Tamerlane WON,0.92073,0.790431
1,2 ,1,0,2,104,300,Tamerlane WON,0.914206,0.827522
1,2 ,1,0,3,115,300,Tamerlane WON,0.923297,0.871717
1,2 ,1,0,3,124,300,Tamerlane WON,0.901501,0.899778
1,2 ,1,0,3,116,300,Tamerlane WON,0.909026,0.842418
1,2 ,1,0,3,115,300,Tamerlane WON,0.910691,0.830498
1,2 ,1,0,3,111,300,Tamerlane WON,0.895861,0.860081
1,2 ,1,0,3,114,300,Tamerlane WON,0.912627,0.89637
1,2 ,1,0,3,111,300,Tamerlane WON,0.868375,0.87004
1,2 ,1,0,3,121,300,Tamerlane WON,0.921031,0.888397
1,2 ,1,0,3,113,300,Tamerlane WON,0.925614,0.863024
1,2 ,1,0,3,111,300,Tamerlane WON,0.922799,0.882074
1,2 ,1,0,4,93,300,Ottoman WON,0.892029,0.965785
1,2 ,1,0,4,97,300,Ottoman WON,0.900496,0.961785
1,2 ,1,0,4,100,300,Ottoman WON,0.948253,0.977212
1,2 ,1,0,4,88,300,Ottoman WON,0.826095,0.914848
1,2 ,1,0,4,97,300,Ottoman WON,0.885629,0.929865
1,2 ,1,0,4,98,300,Ottoman WON,0.902883,0.975387
1,2 ,1,0,4,114,300,Tamerlane WON,0.910366,0.897811
1,2 ,1,0,4,121,300,Tamerlane WON,0.91685,0.955939
1,2 ,1,0,4,100,300,Ottoman WON,0.917582,0.964438
1,2 ,1,0,4,96,300,Ottoman WON,0.897963,0.940249
1,2 ,1,0,5,96,300,Ottoman WON,0.898023,0.969374
1,2 ,1,0,5,93,300,Ottoman WON,0.805135,0.983394
1,2 ,1,0,5,90,300,Ottoman WON,0.815925,0.958061
1,2 ,1,0,5,94,300,Ottoman WON,0.871433,0.968545
1,2 ,1,0,5,95,300,Ottoman WON,0.828577,0.959859
1,2 ,1,0,5,87,300,Ottoman WON,0.834893,0.95538
1,2 ,1,0,5,93,300,Ottoman WON,0.849686,0.941333
1,2 ,1,0,5,90,300,Ottoman WON,0.848956,0.965805
1,2 ,1,0,5,98,300,Ottoman WON,0.888067,0.974983
1,2 ,1,0,5,87,300,Ottoman WON,0.81252,0.941973
0,0 ,0,1,0,83,300,Tamerlane WON,0.830185,0.533406
0,0 ,0,1,0,99,300,Tamerlane WON,0.972393,0.582027
0,0 ,0,1,0,81,300,Tamerlane WON,0.773619,0.522202
0,0 ,0,1,0,83,300,Tamerlane WON,0.858036,0.552927
0,0 ,0,1,0,80,300,Tamerlane WON,0.843212,0.526807
0,0 ,0,1,0,84,300,Tamerlane WON,0.876752,0.581307
0,0 ,0,1,0,95,300,Tamerlane WON,0.938024,0.643468
0,0 ,0,1,0,84,300,Tamerlane WON,0.861226,0.518983
0,0 ,0,1,0,84,300,Tamerlane WON,0.842436,0.574513
0,0 ,0,1,0,85,300,Tamerlane WON,0.805417,0.550424
0,0 ,0,1,1,91,300,Tamerlane WON,0.889521,0.682433
0,0 ,0,1,1,88,300,Tamerlane WON,0.79161,0.68066
0,0 ,0,1,1,85,300,Tamerlane WON,0.79745,0.635531
0,0 ,0,1,1,89,300,Tamerlane WON,0.851875,0.643853
0,0 ,0,1,1,88,300,Tamerlane WON,0.838301,0.625889
0,0 ,0,1,1,91,300,Tamerlane WON,0.887813,0.6515
0,0 ,0,1,1,93,300,Tamerlane WON,0.909729,0.715413
0,0 ,0,1,1,96,300,Tamerlane WON,0.904503,0.69571
0,0 ,0,1,1,91,300,Tamerlane WON,0.866804,0.696086
0,0 ,0,1,1,84,300,Tamerlane WON,0.842185,0.643178
0,0 ,0,1,2,84,300,Tamerlane WON,0.741315,0.634507
0,0 ,0,1,2,92,300,Tamerlane WON,0.805261,0.749071
0,0 ,0,1,2,90,300,Tamerlane WON,0.81747,0.744593
0,0 ,0,1,2,89,300,Tamerlane WON,0.807865,0.725623
0,0 ,0,1,2,96,300,Tamerlane WON,0.868122,0.796608
0,0 ,0,1,2,90,300,Tamerlane WON,0.802802,0.738761
0,0 ,0,1,2,99,300,Tamerlane WON,0.882073,0.75678
0,0 ,0,1,2,90,300,Tamerlane WON,0.826405,0.706997
0,0 ,0,1,2,97,300,Tamerlane WON,0.88937,0.73526
0,0 ,0,1,2,90,300,Tamerlane WON,0.862438,0.742513
0,0 ,0,1,3,99,300,Tamerlane WON,0.870732,0.812853
0,0 ,0,1,3,95,300,Tamerlane WON,0.855309,0.862449
0,0 ,0,1,3,103,300,Tamerlane WON,0.8897,0.828935
0,0 ,0,1,3,95,300,Tamerlane WON,0.816748,0.801293
0,0 ,0,1,3,102,300,Tamerlane WON,0.859065,0.811227
0,0 ,0,1,3,99,300,Tamerlane WON,0.868473,0.826006
0,0 ,0,1,3,103,300,Tamerlane WON,0.829753,0.828845
0,0 ,0,1,3,100,300,Tamerlane WON,0.822392,0.74568
0,0 ,0,1,3,103,300,Tamerlane WON,0.936412,0.843373
0,0 ,0,1,3,100,300,Tamerlane WON,0.857813,0.821747
0,0 ,0,1,4,106,300,Tamerlane WON,0.858826,0.901812
0,0 ,0,1,4,107,300,Tamerlane WON,0.873511,0.905564
0,0 ,0,1,4,92,300,Tamerlane WON,0.749348,0.78344
0,0 ,0,1,4,87,300,Tamerlane WON,0.693259,0.772152
0,0 ,0,1,4,99,300,Tamerlane WON,0.820719,0.878937
0,0 ,0,1,4,106,300,Tamerlane WON,0.85197,0.923828
0,0 ,0,1,4,100,300,Tamerlane WON,0.774303,0.857663
0,0 ,0,1,4,120,300,Tamerlane WON,0.889498,0.965614
0,0 ,0,1,4,98,300,Tamerlane WON,0.806923,0.8607
0,0 ,0,1,4,95,300,Tamerlane WON,0.786267,0.824805
0,0 ,0,1,5,102,300,Tamerlane WON,0.752167,0.925128
0,0 ,0,1,5,104,300,Tamerlane WON,0.735274,0.940128
0,0 ,0,1,5,104,300,Tamerlane WON,0.749468,0.881135
0,0 ,0,1,5,112,300,Tamerlane WON,0.833778,0.961452
0,0 ,0,1,5,110,300,Tamerlane WON,0.811816,0.946013
0,0 ,0,1,5,96,300,Tamerlane WON,0.733716,0.905879
0,0 ,0,1,5,102,300,Tamerlane WON,0.810088,0.912086
0,0 ,0,1,5,108,300,Tamerlane WON,0.79789,0.9471
0,0 ,0,1,5,95,300,Tamerlane WON,0.740613,0.900153
0,0 ,0,1,5,96,300,Tamerlane WON,0.713049,0.898974
0,1 ,0,1,0,110,300,Tamerlane WON,0.853624,0.62266
0,1 ,0,1,0,106,300,Tamerlane WON,0.934012,0.800721
0,1 ,0,1,0,115,300,Tamerlane WON,0.875891,0.704753
0,1 ,0,1,0,129,300,Tamerlane WON,0.915048,0.687017
0,1 ,0,1,0,119,300,Tamerlane WON,0.909733,0.713747
0,1 ,0,1,0,112,300,Tamerlane WON,0.835842,0.625327
0,1 ,0,1,0,121,300,Tamerlane WON,0.936716,0.752521
0,1 ,0,1,0,116,300,Tamerlane WON,0.847273,0.65158
0,1 ,0,1,0,117,300,Tamerlane WON,0.947988,0.727387
0,1 ,0,1,0,127,300,Tamerlane WON,0.933881,0.698
0,1 ,0,1,1,111,300,Tamerlane WON,0.792542,0.72572
0,1 ,0,1,1,127,300,Tamerlane WON,0.939467,0.803407
0,1 ,0,1,1,115,300,Tamerlane WON,0.827764,0.722795
0,1 ,0,1,1,120,300,Tamerlane WON,0.84382,0.762515
0,1 ,0,1,1,118,300,Tamerlane WON,0.861198,0.760613
0,1 ,0,1,1,122,300,Tamerlane WON,0.873385,0.802162
0,1 ,0,1,1,118,300,Tamerlane WON,0.849528,0.740808
0,1 ,0,1,1,118,300,Tamerlane WON,0.828749,0.788438
0,1 ,0,1,1,118,300,Tamerlane WON,0.886892,0.767131
0,1 ,0,1,1,120,300,Tamerlane WON,0.861219,0.744673
0,1 ,0,1,2,115,300,Tamerlane WON,0.809162,0.8547
